Username,Text,language,retweet_count,Time,location
Adrian75189654,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:51:00+00:00,
erfan_statik,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:50:57+00:00,
Irina551_155,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:50:20+00:00,
arrashkamangir,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:49:56+00:00,ایران
sureya_turkmen,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:49:36+00:00,
Ananimosiran,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:47:21+00:00,ایران اشغالی
behzadm22,@Guardiannews …..oligarchs/embezzlers from a certain country amongst the list of buyers of these super-prime country houses in the UK?    #MahsaAmini  #IranRevolution  #OpIran    Sales of ‘super-prime country houses’ outside London hit a 15-year high https://t.co/7G89YRgLLd,en,0,2022-12-30 20:47:21+00:00,"SF Bay Area, CA"
fariba_tweet,"The Ahvaz Revolutionary Court sentenced media activist #Mehrnoosh_Tafian to one year in prison and banned her from leaving the country for two years. On September 28, 2022, security forces arrested her in #Ahvaz.     #Iran  #Mahsa_Amini     #OpIran  #مهسا_امینی  #سامان_یاسین https://t.co/utGved9lPg",en,60,2022-12-30 20:46:44+00:00,سکوت منجر به سرکوب بیشتره
K_theblacksmith,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:45:49+00:00,"Naples, Campania"
BozorgJorj,@n_roettgen thanks  #MahsaAmini   #MajidrezaRahnavard   #MohsenShekari   #OpIran   #WomanLifeFreedom,en,0,2022-12-30 20:45:14+00:00,اونور دنیا
sarzami_man,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:44:41+00:00,
taosastrologer,"Iran_Karaj.Dec29 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @SenThomTillis https://t.co/p0Q8pvOc8v",en,11,2022-12-30 20:43:38+00:00,
CrescentOfAnon,"#Baloch does not stop its fight, they chant and we will hear and respond  Time is nearing, the #regime should expect justice will be the future  #opiran #revolution #expectus https://t.co/IlXfmQXGTT",en,0,2022-12-30 20:43:00+00:00,74686520696e7465726e657420 
HoOman3D,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:42:48+00:00,"London, UK"
Azadi65966158,"As the Black Block collective, it is our statement to our friends in Iran, to the Iranian people.   #OpIran #IranRevoIution2022   #مهسا_امینی https://t.co/lXckzfCL5Q",en,127,2022-12-30 20:42:16+00:00,
snoccania,#AlirezaKhavariahad has been arrested more than 3 weeks ago and is under pressure at Vakil Abad prison of Mashhad. His family cannot afford the bail. #علیرضا_خاوری_احد   #مهسا_امینی   #OpIran #SS35 https://t.co/sxlsFGpxnW,en,1,2022-12-30 20:41:47+00:00,Durban
nililoone,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:41:28+00:00,
khoshkelemaman,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:40:45+00:00,
AminA892112,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:39:54+00:00,
marnavi88,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:38:10+00:00,
_rad_roi_,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:36:57+00:00,
JackieBrown6666,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:35:40+00:00,
CharitoOrnada8,This manhwa is awesome! I can't get enough of it!     #OpIran #AIart #ilustration    https://t.co/PbFkljPcr7 https://t.co/1C9o4YOB9R,en,0,2022-12-30 20:35:32+00:00,
stickerlinexmyg,"Check out much more on Bilibili Comics - search ""An Illicit Affair"" and favorite!    #OpIran #AIart #ilustration   https://t.co/Ab1xAfT7Zn https://t.co/DozoNb5avl",en,0,2022-12-30 20:35:31+00:00,
sun_flowerzt,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:35:13+00:00,
Tlo775,❗️Important clip: words  of RECENTLY DEFECTED IRI’s Ministry Of Intelligence officer says the regime now very fearful and beginning to crack. “If these protests continue the regime is bound to go.” Well done @VICENews getting this out #Mahsa_Amini #OpIran #IranRevoIution https://t.co/kCzYbsLoKb,en,732,2022-12-30 20:35:11+00:00,"Cleveland, OH"
marnavi88,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:34:31+00:00,
Ashin23599900,"@haalvsh @PanteaPeyvandi Brave women in #Baluchistan, one of D most deprived counties in Iran R chanting against D TERRORIST islamic rep!  any intention to HELP humanity?!   @AP  @ReutersIran  @CNN  @cnnbrk  @CBC  @CBS  @ABC  @guardian  @Huffpost  @washingtonpost  @libe  @LeMonde    #MashaAmini #OpIran #IranRevolution",en,0,2022-12-30 20:34:00+00:00,
4B4NI4N,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:33:39+00:00,کرج
Asal_BO,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:33:36+00:00,
ahd_iran,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:32:54+00:00,
zamannn1357,"#Iran - Virtual Education Management Website, Ashura Martyrs International Foundation, Vice Chancellor of Education of Iran. 🏴‍☠️ PWND/Hacked    🔗 https://t.co/kQrBPwwqZ3    🔗 https://t.co/vSt9KQYeLl    #MahsaAmini 💇‍♀️ #FreeIran ✌️ #OpIran 🇮🇷 #Anonymiss 🎭 #Anonymous #IranRevolution 🏴 https://t.co/eNoMP0Px76",en,129,2022-12-30 20:32:42+00:00,
yildiz__ri,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:32:25+00:00,
C_Bad_D,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:32:20+00:00,
justinsm76,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:31:13+00:00,Heaven
PatriciaZube,"The Ahvaz Revolutionary Court sentenced media activist #Mehrnoosh_Tafian to one year in prison and banned her from leaving the country for two years. On September 28, 2022, security forces arrested her in #Ahvaz.     #Iran  #Mahsa_Amini     #OpIran  #مهسا_امینی  #سامان_یاسین https://t.co/utGved9lPg",en,60,2022-12-30 20:30:54+00:00,"Macomb, MI"
mikkwallace,"Iran Airlines online services have stopped working properly due to my attack.    This is a form of attack on the Iranian government and companies, which support the regime.    #TangoDown #OpIran #MashaAmini #Anonymous #Iran #IranProtests2022     Fuck you Iran Goverment! https://t.co/E7452S64HW",en,10,2022-12-30 20:30:14+00:00,3 rd rock from the sun
afsane_ramezani,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:29:55+00:00,
f_redemption6,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:29:42+00:00,
Freed0mForIran,Your silence makes such crimes possible:  @ABaerbock @vonderleyen @EmmanuelMacron @POTUS @RishiSunak @JustinTrudeau @jakejsullivan @dscc @UN @Europarl_EN @hrw @ICRC @TeamPelosi  #مهسا_امینی  #MahsaAmini  #IranRevolution  #اعتصابات_سراسری  #OpIran #SS35 #R2Pforlran https://t.co/UulQCru0cB,en,0,2022-12-30 20:26:49+00:00,Iran
Jaguar16428853,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:26:45+00:00,
AhzekPastaman,Support Freedom in Iran. Support regime change in Iran. #OpIran #IranRevoIution2022 https://t.co/TGLALO45eN,en,31,2022-12-30 20:26:14+00:00,The Eye of Terror 
missmbing,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:26:10+00:00,
RohhaamB,"Iran_Tehran.Dec29 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide:""The mullahs are our occupiers""and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @sendavidperdue https://t.co/eUEsVloeDX",en,12,2022-12-30 20:25:55+00:00,Iran
NikolinaIlchev,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:25:54+00:00,"Hammersmith, London"
fellarific,Support Freedom in Iran. Support regime change in Iran. #OpIran #IranRevoIution2022 https://t.co/TGLALO45eN,en,31,2022-12-30 20:25:42+00:00,"Irkutsk Oil Refinery, Russia"
MnHanoozZendam,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:25:08+00:00,
RohhaamB,"Iran_Rodsar.Dec29 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month. #OpIran #مهسا_امینی @SenSchumer https://t.co/ZlsyDavVAt",en,16,2022-12-30 20:25:04+00:00,Iran
RohhaamB,"Iran_Marvdasht.Dec29 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @USAmbUN30 https://t.co/vk7aqnumh5",en,8,2022-12-30 20:23:39+00:00,Iran
MDaneshyab,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:22:38+00:00,
HermesolRoaya,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:22:32+00:00,نیم‌کره شمالی
RohhaamB,"Iran_Karaj.Dec29 Stop negotiations with the Mullahs occupying Iran!Withdraw your ambassadors immediately. Iranians are chanting in over 200 cities worldwide: ""The mullahs are our occupiers"" and the same in the country for more than over 3 Month.#OpIran #مهسا_امینی @SenThomTillis https://t.co/p0Q8pvOc8v",en,11,2022-12-30 20:22:15+00:00,Iran
haivan85731,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:21:41+00:00,
iranbanu4,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:20:47+00:00,
Samjoy95251167,"Iran's Southeast (Baluchestan) is being targeted for unrest because of the new economic corridor connecting Russia to South Asia, and Iran is putting the US on notice that they won't tolerate the blatant interference in their regional affairs.  #OpIran #IranRevolution https://t.co/4iuOPzzsVo",en,1,2022-12-30 20:18:35+00:00,
Hovamseep,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:18:34+00:00,کناره مردم
Reiki_Mad,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:17:20+00:00,127.0.0.1
peyman35227339,"A very kind German gentleman sung revolutionary song for us.    Hamburg, 30.12.22     #IranRevolution   #Iran   #OpIran   #MahsaAmini   #جاویدشاه https://t.co/PDYirNtuy2",en,2,2022-12-30 20:15:55+00:00,
momofbenii,Women's rights are human rights.  Jin Jiyan Azadi  #OpAFG   #OpIran https://t.co/GJmHDawRp0,en,155,2022-12-30 20:14:33+00:00,Islamic Republic of Iran
aryanthelucifer,"A very kind German gentleman sung revolutionary song for us.    Hamburg, 30.12.22     #IranRevolution   #Iran   #OpIran   #MahsaAmini   #جاویدشاه https://t.co/PDYirNtuy2",en,2,2022-12-30 20:13:45+00:00,"Hamburg, Deutschland"
Marzi501249605,والا 👌    We Are Anonymous  We Are Legion   We Don't Forget  We Don't Forgive  Expect Us!   #OpIran  #مهسا_امینی  #اعتصابات_سراسری https://t.co/XLWBIcHBw3,en,481,2022-12-30 20:13:45+00:00,
JSGMcGill,@ADrinaShade @Sonofthebeach33 Hear Us  #Mahsa_Amini #مهسا_امینی #OpIran #اعتصابات_سراسری #کمپین_برداشت_پول  @abc @itvnews @nbcnews @cbsnews @cbcnews @abcnews @skynewsbreak @channel4news @cbcalerts @nbcnightlynews @oann @ctvnews @abcworldnews @abcpolitics @dwnews @euronews @coe @eppgroup @MSNBC @CBSLA @maddow,en,0,2022-12-30 20:13:34+00:00,Prison
JSGMcGill,@HRANA_English Hear Us  #Mahsa_Amini #مهسا_امینی #OpIran #اعتصابات_سراسری #کمپین_برداشت_پول  @abc @itvnews @nbcnews @cbsnews @cbcnews @abcnews @skynewsbreak @channel4news @cbcalerts @nbcnightlynews @oann @ctvnews @abcworldnews @abcpolitics @dwnews @euronews @coe @eppgroup @MSNBC @CBSLA @maddow,en,0,2022-12-30 20:12:29+00:00,Prison
